#   Radius[cm]     Phi[deg]   Energy[keV]     I          Q/I        mu[Gcm3]      Mass[cm]        Q      Phi[rad]
      900000           35        9.729    0.0157931   0.00923002   1.0935e+30       206000   0.00014577  0.610865
      900000           40        9.729    0.0161261   -0.0132454   1.0935e+30       206000 -0.000213597  0.698132
      900000           45        9.729    0.0145445   -0.0427238   1.0935e+30       206000 -0.000621396  0.785398
      900000            5        9.729     0.019989     0.011444   1.0935e+30       206000  0.000228754  0.0872665
      900000           50        9.729    0.0138998   -0.0727708   1.0935e+30       206000   -0.0010115  0.872665
      900000           55        9.729     0.012578    -0.100612   1.0935e+30       206000   -0.0012655  0.959931
      900000           60        9.729    0.0107022    -0.133039   1.0935e+30       206000  -0.00142381    1.0472
      900000           65        9.729    0.0104609    -0.155724   1.0935e+30       206000  -0.00162901   1.13446
      900000           70        9.729   0.00804686    -0.179573   1.0935e+30       206000    -0.001445   1.22173
      900000           75        9.729   0.00859465    -0.187698   1.0935e+30       206000   -0.0016132     1.309
      900000           80        9.729   0.00838237    -0.209991   1.0935e+30       206000  -0.00176022   1.39626
      900000           85        9.729   0.00751146    -0.218223   1.0935e+30       206000  -0.00163917   1.48353
      900000           90        9.729   0.00665799    -0.220942   1.0935e+30       206000  -0.00147103    1.5708
      900000           10        10.35    0.0184247    0.0283954   1.0935e+30       206000  0.000523178  0.174533
      900000           15        10.35    0.0164114    0.0357597   1.0935e+30       206000  0.000586865  0.261799
      900000           20        10.35    0.0190749    0.0407326   1.0935e+30       206000  0.000776972  0.349066
      900000           25        10.35    0.0169123    0.0402407   1.0935e+30       206000  0.000680565  0.436332
      900000           30        10.35    0.0175465    0.0302032   1.0935e+30       206000   0.00052996  0.523599
      900000           35        10.35    0.0153649    0.0165989   1.0935e+30       206000  0.000255041  0.610865
      900000           40        10.35    0.0157204  -0.00424096   1.0935e+30       206000 -6.66695e-05  0.698132
      900000           45        10.35    0.0142167   -0.0328086   1.0935e+30       206000 -0.000466429  0.785398
      900000            5        10.35    0.0193945    0.0121194   1.0935e+30       206000  0.000235049  0.0872665
      900000           50        10.35    0.0136225   -0.0626659   1.0935e+30       206000 -0.000853667  0.872665
      900000           55        10.35    0.0123173   -0.0912269   1.0935e+30       206000  -0.00112367  0.959931
      900000           60        10.35    0.0104083    -0.124042   1.0935e+30       206000  -0.00129107    1.0472
      900000           65        10.35    0.0100447    -0.148157   1.0935e+30       206000   -0.0014882   1.13446
      900000           70        10.35   0.00763197    -0.173223   1.0935e+30       206000  -0.00132203   1.22173
      900000           75        10.35   0.00807512    -0.183054   1.0935e+30       206000  -0.00147818     1.309
      900000           80        10.35   0.00784227    -0.205562   1.0935e+30       206000  -0.00161207   1.39626
      900000           85        10.35   0.00703638    -0.214542   1.0935e+30       206000   -0.0015096   1.48353
      900000           90        10.35   0.00624571    -0.217908   1.0935e+30       206000  -0.00136099    1.5708
