#   Radius[cm]     Phi[deg]   Energy[keV]     I          Q/I        mu[Gcm3]      Mass[cm]        Q      Phi[rad]
       1e+06           40        7.659    0.0177388   -0.0526382      1.5e+30       206000 -0.000933737  0.698132
       1e+06           45        7.659    0.0179291   -0.0820093      1.5e+30       206000  -0.00147035  0.785398
       1e+06            5        7.659    0.0221545    0.0118554      1.5e+30       206000  0.000262651  0.0872665
       1e+06           50        7.659    0.0152488    -0.103963      1.5e+30       206000  -0.00158531  0.872665
       1e+06           55        7.659    0.0147653     -0.12538      1.5e+30       206000  -0.00185127  0.959931
       1e+06           60        7.659    0.0127215    -0.148246      1.5e+30       206000  -0.00188592    1.0472
       1e+06           65        7.659     0.012555    -0.160314      1.5e+30       206000  -0.00201274   1.13446
       1e+06           70        7.659    0.0106281    -0.176821      1.5e+30       206000  -0.00187928   1.22173
       1e+06           75        7.659   0.00954266    -0.169204      1.5e+30       206000  -0.00161466     1.309
       1e+06           80        7.659     0.010037    -0.192042      1.5e+30       206000  -0.00192752   1.39626
       1e+06           85        7.659    0.0089269    -0.194653      1.5e+30       206000  -0.00173765   1.48353
       1e+06           90        7.659   0.00712537    -0.190166      1.5e+30       206000    -0.001355    1.5708
       1e+06           10         8.28    0.0207115    0.0266368      1.5e+30       206000  0.000551688  0.174533
       1e+06           15         8.28    0.0207032    0.0319993      1.5e+30       206000  0.000662487  0.261799
       1e+06           20         8.28    0.0206869    0.0308388      1.5e+30       206000   0.00063796  0.349066
       1e+06           25         8.28    0.0206635    0.0238763      1.5e+30       206000  0.000493367  0.436332
       1e+06           30         8.28    0.0185788   0.00899161      1.5e+30       206000  0.000167053  0.523599
       1e+06           35         8.28    0.0192233   -0.0162222      1.5e+30       206000 -0.000311844  0.610865
       1e+06           40         8.28    0.0165104   -0.0442072      1.5e+30       206000 -0.000729879  0.698132
       1e+06           45         8.28    0.0166853   -0.0742811      1.5e+30       206000   -0.0012394  0.785398
       1e+06            5         8.28    0.0217471    0.0117414      1.5e+30       206000   0.00025534  0.0872665
       1e+06           50         8.28    0.0141873   -0.0982049      1.5e+30       206000  -0.00139327  0.872665
       1e+06           55         8.28    0.0137192    -0.122609      1.5e+30       206000   -0.0016821  0.959931
       1e+06           60         8.28    0.0117941    -0.148035      1.5e+30       206000  -0.00174594    1.0472
       1e+06           65         8.28    0.0116077    -0.162819      1.5e+30       206000  -0.00188995   1.13446
       1e+06           70         8.28   0.00980344    -0.181596      1.5e+30       206000  -0.00178026   1.22173
       1e+06           75         8.28   0.00879866     -0.17618      1.5e+30       206000  -0.00155014     1.309
       1e+06           80         8.28   0.00927195    -0.199906      1.5e+30       206000  -0.00185352   1.39626
       1e+06           85         8.28   0.00826186    -0.203264      1.5e+30       206000  -0.00167934   1.48353
       1e+06           90         8.28   0.00660702    -0.199224      1.5e+30       206000  -0.00131628    1.5708
       1e+06           10        8.694    0.0202111    0.0269266      1.5e+30       206000  0.000544217  0.174533
       1e+06           15        8.694    0.0201638    0.0329542      1.5e+30       206000  0.000664482  0.261799
       1e+06           20        8.694    0.0200714    0.0325447      1.5e+30       206000  0.000653218  0.349066
       1e+06           25        8.694    0.0199389     0.026609      1.5e+30       206000  0.000530555  0.436332
       1e+06           30        8.694    0.0178416    0.0128354      1.5e+30       206000  0.000229004  0.523599
       1e+06           35        8.694    0.0183957   -0.0108527      1.5e+30       206000 -0.000199642  0.610865
       1e+06           40        8.694    0.0157851   -0.0384783      1.5e+30       206000 -0.000607385  0.698132
       1e+06           45        8.694    0.0159511   -0.0689245      1.5e+30       206000  -0.00109942  0.785398
       1e+06            5        8.694    0.0212217    0.0116609      1.5e+30       206000  0.000247463  0.0872665
       1e+06           50        8.694    0.0135605   -0.0943248      1.5e+30       206000  -0.00127909  0.872665
       1e+06           55        8.694    0.0130992    -0.120617      1.5e+30       206000  -0.00157999  0.959931
       1e+06           60        8.694     0.011241    -0.147759      1.5e+30       206000  -0.00166097    1.0472
       1e+06           65        8.694    0.0110388     -0.16451      1.5e+30       206000    -0.001816   1.13446
       1e+06           70        8.694   0.00930543    -0.184701      1.5e+30       206000  -0.00171872   1.22173
       1e+06           75        8.694   0.00834735    -0.180883      1.5e+30       206000  -0.00150989     1.309
       1e+06           80        8.694   0.00880554     -0.20514      1.5e+30       206000  -0.00180637   1.39626
       1e+06           85        8.694   0.00785481    -0.208997      1.5e+30       206000  -0.00164163   1.48353
       1e+06           90        8.694   0.00628876    -0.205211      1.5e+30       206000  -0.00129053    1.5708
       1e+06           10        9.315    0.0194454     0.027304      1.5e+30       206000  0.000530936  0.174533
       1e+06           15        9.315    0.0193542     0.034553      1.5e+30       206000  0.000668746  0.261799
       1e+06           20        9.315    0.0191768    0.0350828      1.5e+30       206000  0.000672777  0.349066
       1e+06           25        9.315    0.0189237    0.0306946      1.5e+30       206000  0.000580854  0.436332
       1e+06           30        9.315    0.0168348    0.0186751      1.5e+30       206000  0.000314392  0.523599
       1e+06           35        9.315    0.0172834  -0.00273975      1.5e+30       206000 -4.73521e-05  0.610865
       1e+06           40        9.315    0.0148139   -0.0297383      1.5e+30       206000 -0.000440541  0.698132
       1e+06           45        9.315    0.0149679   -0.0608619      1.5e+30       206000 -0.000910975  0.785398
       1e+06            5        9.315    0.0204177     0.011529      1.5e+30       206000  0.000235395  0.0872665
       1e+06           50        9.315    0.0127214   -0.0883239      1.5e+30       206000  -0.00112361  0.872665
       1e+06           55        9.315    0.0122703    -0.117516      1.5e+30       206000  -0.00144195  0.959931
       1e+06           60        9.315    0.0105032    -0.147313      1.5e+30       206000  -0.00154726    1.0472
       1e+06           65        9.315     0.010282    -0.166848      1.5e+30       206000  -0.00171552   1.13446
       1e+06           70        9.315   0.00864433    -0.189376      1.5e+30       206000  -0.00163703   1.22173
       1e+06           75        9.315    0.0077486    -0.187786      1.5e+30       206000  -0.00145508     1.309
       1e+06           80        9.315   0.00818599    -0.213019      1.5e+30       206000  -0.00174377   1.39626
       1e+06           85        9.315   0.00731341    -0.217556      1.5e+30       206000  -0.00159107   1.48353
       1e+06           90        9.315   0.00585785    -0.214303      1.5e+30       206000  -0.00125536    1.5708
       1e+06           10        9.729    0.0190372     0.027716      1.5e+30       206000  0.000527634  0.174533
       1e+06           15        9.729    0.0189143    0.0355802      1.5e+30       206000  0.000672973  0.261799
       1e+06           20        9.729    0.0186757    0.0367182      1.5e+30       206000  0.000685738  0.349066
       1e+06           25        9.729    0.0183364    0.0334641      1.5e+30       206000  0.000613611  0.436332
       1e+06           30        9.729    0.0162406    0.0225942      1.5e+30       206000  0.000366944  0.523599
       1e+06           35        9.729    0.0166193   0.00274233      1.5e+30       206000  4.55756e-05  0.610865
       1e+06           40        9.729    0.0142328   -0.0237806      1.5e+30       206000 -0.000338464  0.698132
       1e+06           45        9.729    0.0143797   -0.0553566      1.5e+30       206000 -0.000796009  0.785398
       1e+06            5        9.729     0.019989    0.0114354      1.5e+30       206000  0.000228583  0.0872665
       1e+06           50        9.729    0.0122195   -0.0841926      1.5e+30       206000  -0.00102879  0.872665
